Date,team_avg(*C),team_min(*C),team_max(*C),prcp,snow,wind_speed(m/s),Rain_probability(%)
5/10/1991,31.8,28,38.3,0,0,45.22,70.45
5/11/1991,30.3,26,,0,0,46.22,71.45
5/12/1991,31.4,27.1,38.1,0,0,47.22,72.45
5/13/1991,30.9,27.8,36.8,0,0,48.22,73.45
5/14/1991,32.1,27.5,,0,0,49.22,74.45
5/15/1991,,,,,0,50.22,75.45
5/16/1991,32.4,,37,,0,51.22,76.45
5/17/1991,32.2,27.2,,,0,52.22,77.45
5/18/1991,31.5,26.3,38.6,0,0,53.22,78.45
5/19/1991,31.6,27,36.5,0,0,54.22,79.45
5/20/1991,30.2,,37,,0,55.22,80.45
5/21/1991,30.6,23,39.3,1.5,0,56.22,81.45
5/22/1991,33.2,27.5,41.5,0,0,57.22,82.45
5/23/1991,33.6,26.5,40.9,2.3,0,58.22,83.45
5/24/1991,29.6,,36,0,0,59.22,84.45
5/25/1991,33.8,27,40.3,0,0,60.22,85.45
5/26/1991,31.2,,37.3,,0,61.22,86.45
5/27/1991,30.5,22,35.3,,0,62.22,87.45
5/28/1991,31,27.8,37,0,0,63.22,88.45
5/29/1991,31.9,,37.3,,0,64.22,89.45
5/30/1991,31.1,24,37.3,0,0,65.22,90.45
5/31/1991,32.1,,38.1,0,0,66.22,91.45
6/1/1991,31.2,,38.6,,0,67.22,92.45
6/2/1991,31.4,22,36.6,0,0,68.22,93.45
6/3/1991,31.8,26.8,37,0,0,69.22,94.45
6/4/1991,30.6,27,36,,0,70.22,95.45
6/5/1991,26.8,25.6,29.6,4.6,0,71.22,95.45
6/6/1991,26.3,24,,67.1,0,72.22,95.45
6/7/1991,28.1,24.3,,0,0,73.22,95.45
6/8/1991,30.3,26.5,35,2.5,0,74.22,95.45
6/9/1991,31.1,27.1,35.5,0,0,75.22,95.45
6/10/1991,30.5,27.9,34.3,0,0,76.22,95.45
6/11/1991,29.8,26,33.7,0,0,77.22,95.45
6/12/1991,29.3,26.5,,,0,78.22,95.45
6/13/1991,30.1,26,33.6,0,0,79.22,95.45
6/14/1991,31,25.8,35,5.3,0,80.22,95.45
6/15/1991,30.3,27,36.4,0,0,81.22,95.45
6/16/1991,32.7,26.6,39,0,0,82.22,95.45
6/17/1991,33.6,27.5,39.3,0,0,83.22,95.45
6/18/1991,33.4,27.8,39.8,0,0,84.22,95.45
6/19/1991,32.5,27.5,38.4,0,0,85.22,95.45
6/20/1991,30.1,22.4,35.2,34.8,0,86.22,95.45
6/21/1991,30.6,26.4,34.9,0,0,87.22,95.45
6/22/1991,30.7,26.9,36,0,0,88.22,95.45
6/23/1991,28.7,,,,0,89.22,95.45
6/24/1991,30.6,23.7,35,0,0,90.22,95.45
6/25/1991,32.2,27.2,36.5,0,0,91.22,95.45
6/26/1991,31.1,27.6,34.3,0,0,92.22,95.45
6/27/1991,28.1,,31,0.3,0,93.22,0.34
6/28/1991,30.1,24,,0.3,0,94.22,0.34
6/29/1991,27.9,,31.8,0,0,95.22,0.34
6/30/1991,27.7,,30.5,10.2,0,96.22,0.34
7/1/1991,31,25,34.8,2.5,0,97.22,0.34
7/2/1991,31.4,,35.7,0,0,98.22,0.34
7/3/1991,29.6,27,,,0,99.22,0.34
7/4/1991,27.5,21.9,30,49,0,100.22,0.34
7/5/1991,29.2,,35,0.3,0,101.22,0.34
7/6/1991,28.4,24.6,34,0,0,102.22,0.34
7/7/1991,29.1,23.2,34.5,4.8,0,103.22,0.34
7/8/1991,28.6,24.5,33.6,10.7,0,104.22,0.34
7/9/1991,29.3,25.5,33.2,5.3,0,105.22,0.34
7/10/1991,28.7,25.5,34.6,0,0,106.22,0.34
7/11/1991,27.8,25.2,32,0.8,0,107.22,0.34
7/12/1991,29.6,25,33,11.7,0,108.22,0.34
7/13/1991,30.2,25,33.9,3.3,0,109.22,0.34
7/14/1991,30.3,26.5,35,0,0,110.22,0.34
7/15/1991,27.9,25.6,31,10.2,0,111.22,0.34
7/16/1991,25.7,,27,27.9,0,112.22,0.34
7/17/1991,27.2,24,,122.4,0,113.22,0.34
7/18/1991,28.5,25.5,31.5,19.3,0,114.22,0.34
7/19/1991,27.6,,31,0,0,115.22,0.34
7/20/1991,26.3,24,27.4,27.4,0,34.89,0.34
7/21/1991,26.8,23.5,29,51.3,0,34.89,0.34
7/22/1991,27.9,24.5,30.2,10.4,0,34.89,0.34
7/23/1991,29,25.4,33.6,0.5,0,34.89,0.34
7/24/1991,29.3,25.6,33.6,0,0,34.89,0.34
7/25/1991,27.7,26,31.1,,0,34.89,0.34
7/26/1991,27.3,24.5,30.2,,0,34.89,0.34
7/27/1991,26.1,24.6,28.7,19.6,0,34.89,0.34
7/28/1991,26.8,23.5,29.2,154.9,0,34.89,0.34
7/29/1991,27.3,23.5,31.7,64.3,0,34.89,0.34
7/30/1991,28.6,26,31.6,0,0,34.89,0.34
7/31/1991,29,25.3,32.1,,0,34.89,0
8/1/1991,29.3,25,,,0,34.89,0
8/2/1991,30,25.5,32.8,0,0,34.89,0
8/3/1991,29.1,25.8,33,0,0,34.89,0
8/4/1991,28.6,26.3,32.7,,0,34.89,0
8/5/1991,28.5,25.2,31.3,0,0,34.89,0
8/6/1991,28.1,,29.3,,0,34.89,0
8/7/1991,28.6,26.6,31.6,0,0,34.89,0
8/8/1991,28.3,25,33.2,1,0,34.89,0
8/9/1991,28.7,24.5,32.4,2.8,0,34.89,0
8/10/1991,26.1,24,28,65,0,34.89,0
8/11/1991,25.4,24,26.8,318.8,0,34.89,0
8/12/1991,25.5,,26.5,0,0,34.89,0
8/13/1991,25.5,23,29,26.4,0,34.89,0
8/14/1991,26.6,,28.8,0,0,34.89,0
8/15/1991,27.3,24,31,0,0,34.89,0
8/16/1991,27.3,25,30,2.5,0,34.89,0
8/17/1991,27.5,24.6,,7.6,0,34.89,0
8/18/1991,28.6,24,31.3,4.1,0,34.89,0
8/19/1991,30.7,,33.8,0,0,34.89,0
8/20/1991,28.4,26,33.5,1,0,34.89,0
8/21/1991,26.3,23,30,3.3,0,34.89,0
8/22/1991,26.1,23.2,28.6,115.3,0,34.89,0
8/23/1991,29.6,25.5,32.6,7.4,0,34.89,0
8/24/1991,29.1,25,32.5,0.5,0,34.89,0
8/25/1991,29.2,24.6,32,2.5,0,34.89,0
8/26/1991,29.1,,32.4,0,0,34.89,0
8/27/1991,26.3,,28.4,,0,34.89,0
8/28/1991,25.7,23.2,27.5,56.9,0,34.89,0
8/29/1991,27.1,24.4,29.9,0.5,0,34.89,0
8/30/1991,26.9,24.5,30.1,1.5,0,34.89,0
8/31/1991,28.2,23.4,31.9,25.9,0,34.89,0
9/1/1991,28.6,24.2,32,6.1,0,34.89,0
9/2/1991,28.3,,33.5,0,0,34.89,0
9/3/1991,27.6,,,0,0,34.89,0
9/4/1991,27.4,,31.8,0,0,34.89,0
9/5/1991,25.9,23,29.5,48,0,34.89,0
9/6/1991,28.5,22.9,33.4,20.6,0,34.89,0
9/7/1991,29.3,24,33.8,13.5,0,34.89,0
9/8/1991,28.9,25,,0,0,34.89,0
9/9/1991,29.1,25.2,,,0,34.89,0
9/10/1991,27.9,,33.6,,0,34.89,0
9/11/1991,27.4,,33.4,,0,34.89,0
9/12/1991,27.6,24,32.6,,0,34.89,0
9/13/1991,27.6,23.5,32.8,4.1,0,34.89,0
9/14/1991,27.4,24,,0.8,0,34.89,0
9/15/1991,28.4,25,,0.8,0,34.89,0
9/16/1991,27.7,24.3,32.7,0,0,34.89,0
9/17/1991,28,25,31.5,6.9,0,34.89,0
9/18/1991,29.1,24.4,33.4,0,0,34.89,0
9/19/1991,29.3,24.5,,0.5,0,34.89,0
9/20/1991,29.1,25.2,33.4,6.1,0,34.89,0
9/21/1991,28.3,25.8,32.7,3,0,34.89,0
9/22/1991,26.6,,29.2,15.7,0,34.89,0
9/23/1991,27.6,23.5,31.5,7.9,0,34.89,0
9/24/1991,28.2,24.8,31.3,0,0,34.89,0
9/25/1991,27.8,24.5,31.5,17,0,34.89,0
9/26/1991,28.2,25,33.5,0,0,34.89,0
9/27/1991,29.6,25.2,33.8,0,0,34.89,0
9/28/1991,29.6,25.1,,0,0,34.89,0
9/29/1991,27,24,33.8,,0,34.89,0
9/30/1991,29.1,24,33.8,0,0,34.89,0
10/1/1991,28.3,23.5,33.5,0,0,34.89,0
10/2/1991,27.9,23.1,32.4,,0,34.89,0
10/3/1991,25,,28.6,,0,34.89,0
10/4/1991,26.5,24.2,29.4,18.3,0,34.89,0
10/5/1991,27.7,,31.6,0,0,34.89,0
10/6/1991,26.3,24.6,30.9,1,0,34.89,0
10/7/1991,27.4,24.3,32,0.3,0,34.89,0
10/8/1991,25.9,,32.2,0,0,34.89,0
10/9/1991,26.9,23,,20.1,0,34.89,0
10/10/1991,27.1,,31.6,0,0,34.89,0
10/11/1991,27.1,23.6,32,0,0,34.89,0
10/12/1991,26.1,23.2,30.5,5.8,0,34.89,0
10/13/1991,25.4,22.5,,2.5,0,34.89,0
10/14/1991,27,23.5,30.7,7.9,0,34.89,0
10/15/1991,27.1,,32.5,0,0,34.89,0
10/16/1991,25.8,23.4,32,1,0,34.89,0
10/17/1991,26.8,21.5,31.7,1.8,0,34.89,0
10/18/1991,27.7,,32.5,0,0,34.89,0
10/19/1991,27.2,,32.6,0,0,34.89,0
10/20/1991,28.3,21.4,33.5,0,0,34.89,0
10/21/1991,27.2,21,32.6,163.1,0,34.89,0
10/22/1991,26.6,21.2,32.6,0,0,34.89,0
10/23/1991,27.4,22.2,31.7,,0,34.89,0
10/24/1991,24.6,,30.5,0,0,34.89,0
10/25/1991,25.3,21,29.4,0,0,34.89,0
10/26/1991,25.8,22,,0,0,34.89,0
10/27/1991,26.3,22.5,30,0.3,0,34.89,0
10/28/1991,26.3,22.9,30,0,0,34.89,0
10/29/1991,24.8,22.2,29,,0,34.89,0
10/30/1991,23.8,21.2,27.3,3.6,0,34.89,0
10/31/1991,25,21.5,28.4,1.8,0,34.89,0
11/1/1991,25,22.5,29.2,0,0,34.89,0
11/2/1991,25.5,23,29,0.3,0,34.89,0
11/3/1991,23.4,,28,3.6,0,34.89,0
11/4/1991,22.6,20.1,25.8,85.1,0,34.89,0
11/5/1991,23.4,18.5,29.6,0,0,34.89,0
11/6/1991,24.2,17.5,30.1,,0,34.89,0
11/7/1991,22.8,18.5,30.1,0,0,34.89,0
11/8/1991,24.2,17.1,30.8,0,0,34.89,0
11/9/1991,23.4,17.5,31,0,0,34.89,0
11/10/1991,23.2,16.3,30.5,0,0,34.89,0
11/11/1991,23.5,15.5,29.9,0,0,34.89,0
11/12/1991,23.4,17.5,30,0,0,34.89,0
11/13/1991,23.8,,29.3,0,0,34.89,0
11/14/1991,24.1,18,29.4,0,0,34.89,0
11/15/1991,21.7,,24.9,0,0,34.89,0
11/16/1991,22.1,18.5,25.4,1.3,0,34.89,0
11/17/1991,23.6,19.2,29,0,0,34.89,0
11/18/1991,23.3,19,28.3,0,0,34.89,0
11/19/1991,23.6,19.5,,0,0,34.89,0
11/20/1991,23.2,18,30,0,0,34.89,0
11/21/1991,22.3,16.5,30.4,0,0,34.89,0
11/22/1991,21.7,15.5,30.3,0,0,34.89,0
11/23/1991,19.6,13.7,27.9,0,0,34.89,0
11/24/1991,20.5,13,28,0,0,34.89,0
11/25/1991,20.5,12.5,29,0,0,34.89,0
11/26/1991,20.1,13.5,29.2,0,0,34.89,0
11/27/1991,20.2,12.6,29.4,0,0,34.89,0
11/28/1991,22.2,13,30,0,0,34.89,0
11/29/1991,22.3,,30.4,0,0,34.89,0
11/30/1991,22.9,14.3,30.9,0,0,34.89,0
12/1/1991,22.4,15,29.9,0,0,34.89,0
12/2/1991,22.1,16,31,0,0,34.89,0
12/3/1991,20.7,,29,0,0,34.89,0
12/4/1991,19.5,12.5,27.6,0,0,34.89,0
12/5/1991,19.2,11.5,28.9,0,0,34.89,0
12/6/1991,20.3,12,28.4,0,0,34.89,0
12/7/1991,20.2,12.4,27.6,0,0,34.89,0
12/8/1991,18.8,13,27.7,0,0,34.89,0
12/9/1991,20.8,13.2,28.1,0,0,34.89,0
12/10/1991,21.4,14.4,28.7,0,0,34.89,0
12/11/1991,21.3,14.5,,0,0,34.89,0
12/12/1991,21.6,13.6,28.6,0,0,34.89,0
12/13/1991,20.3,14.5,27.5,0,0,34.89,0
12/14/1991,19.7,13.2,27.8,0,0,34.89,0
12/15/1991,19.3,13,27.5,0,0,34.89,0
12/16/1991,19.6,12.5,26.5,0,0,34.89,0
12/17/1991,18.2,13,25.9,0,0,34.89,0
12/18/1991,19.7,13.2,26.7,0,0,34.89,0
12/19/1991,20.8,13.6,28.4,0,0,34.89,0
12/20/1991,20.5,14,29,0,0,34.89,0
12/21/1991,21.3,14.5,28.6,0,0,34.89,0
12/22/1991,21.7,14.7,29.3,0,0,34.89,0
12/23/1991,23.4,16.6,29.2,0,0,34.89,0
12/24/1991,23.2,19,29.2,0,0,34.89,0
12/25/1991,23.7,19.6,29.5,0,0,34.89,0
12/26/1991,22.2,,,,0,34.89,0
12/27/1991,18.4,,26.6,0,0,34.89,0
12/28/1991,17.8,12.5,,0,0,34.89,0
12/29/1991,18.8,11.5,26.4,0,0,34.89,0
12/30/1991,20.3,13,27.7,52.1,0,34.89,0
12/31/1991,19,16.2,,1.8,0,34.89,0
1/1/1992,16.6,,20.3,25.4,0,34.89,0
1/2/1992,17.1,12.6,23.2,0.8,0,34.89,0
1/3/1992,17.8,,23.3,0,0,34.89,0
1/4/1992,16.8,9.8,23.4,0,0,34.89,0
1/5/1992,17.5,8.6,25.4,0,0,34.89,0
1/6/1992,19.3,10.5,27.8,0,0,34.89,0
1/7/1992,19.9,10.5,28.3,0,0,34.89,0
1/8/1992,19.1,11.8,28.6,0,0,34.89,0
1/9/1992,20.6,11.2,29.3,0,0,23.88,0
1/10/1992,20.7,11.6,29.2,0,0,24.88,0
1/11/1992,21.2,13,28.5,0,0,25.88,0
1/12/1992,22.7,14.3,,,0,26.88,0
1/13/1992,19.4,14.5,,0,0,27.88,0
1/14/1992,18.3,10,26.6,0,0,28.88,0
1/15/1992,19.9,11,28,0,0,29.88,0
1/16/1992,20.8,11.6,29,0,0,30.88,0
1/17/1992,21.8,14.3,,0,0,31.88,0
1/18/1992,20.8,16.9,28,0,0,32.88,0
1/19/1992,21.4,15,29,0,0,33.88,0
1/20/1992,22.6,15.5,29,0,0,34.88,0
1/21/1992,22.2,16.9,29,0,0,35.88,0
1/22/1992,22.9,16.5,30,0,0,36.88,0
1/23/1992,23.1,16.6,29.4,0,0,37.88,0
1/24/1992,21.9,16.4,29.6,0,0,38.88,0
1/25/1992,22.3,14.8,31.6,0,0,39.88,0
1/26/1992,23,13.8,31.6,0,0,40.88,0
1/27/1992,22.1,15,30.8,0,0,41.88,0
1/28/1992,22.6,17.5,29.2,0,0,42.88,0
1/29/1992,23,17,30.4,0,0,43.88,0
1/30/1992,24.3,16.5,30.4,,0,44.88,0
1/31/1992,23.9,,31.1,,0,45.88,0
2/1/1992,24.2,16.4,31.4,0,0,46.88,0
2/2/1992,24.7,19.4,31,0,0,47.88,0
2/3/1992,22.8,19,28.2,0,0,48.88,0
2/4/1992,22.7,18.2,29.8,0,0,49.88,0
2/5/1992,24.3,18.4,,0,0,50.88,0
2/6/1992,24.7,19.9,31.5,0,0,51.88,0
2/7/1992,25.2,20.6,,,0,52.88,0
2/8/1992,24,19.5,30,0,0,53.88,0
2/9/1992,24.3,20.2,30.4,0.8,0,54.88,0
2/10/1992,23.1,19,29.2,0,0,55.88,0
2/11/1992,22.3,,28.2,0,0,56.88,0
2/12/1992,21.4,14.3,28.5,0,0,57.88,0
2/13/1992,23.1,13.6,31.2,0,0,58.88,0
2/14/1992,26.9,17.6,33.4,0,0,59.88,0
2/15/1992,25.4,19.5,31.4,0,0,60.88,0
2/16/1992,24.4,,30.4,,0,61.88,0
2/17/1992,26.8,21.8,32.4,,0,62.88,0
2/18/1992,24.5,16.9,32,0,0,63.88,0
2/19/1992,22.4,17,30.6,0,0,64.88,0
2/20/1992,26.6,19.2,31.1,0,0,65.88,0
2/21/1992,26.1,21.4,32.9,,0,66.88,0
2/22/1992,24.8,21.1,,0,0,67.88,0
2/23/1992,23.4,20.8,30,,0,68.88,0
2/24/1992,22.9,19.4,27.3,0,0,69.88,0
2/25/1992,23.1,17.8,28,0,0,70.88,0
2/26/1992,22.8,16.7,29.9,0,0,71.88,0
2/27/1992,23.4,14.9,30.4,0,0,72.88,0
2/28/1992,25.6,18.7,31.3,0,0,73.88,0
2/29/1992,27.5,20.5,,0,0,74.88,0
3/1/1992,27.7,22.4,,0,0,75.88,0
3/2/1992,28.1,19,36.5,0,0,76.88,0
3/3/1992,25.9,14.1,34.3,0,0,77.88,0
3/4/1992,25.7,16.4,,0,0,78.88,0
3/5/1992,28.8,17.5,36.8,0,0,79.88,0
3/6/1992,27.1,21.3,36.4,0,0,80.88,0
3/7/1992,29.4,20.2,37.6,0,0,81.88,0
3/8/1992,27.3,19.7,33.6,0,0,82.88,0
3/9/1992,27.3,22.2,33.4,0,0,83.88,0
3/10/1992,27.3,22.6,33.5,0,0,84.88,0
3/11/1992,27.8,22.4,34.4,0,0,85.88,0
3/12/1992,27.8,,,0,0,86.88,0
3/13/1992,28.2,22.6,35.6,0,0,87.88,0
3/14/1992,28,21.6,36.6,0,0,88.88,0
3/15/1992,31,22,38.8,0,0,89.88,0
3/16/1992,28.4,21.8,35.5,0,0,90.88,0
3/17/1992,28.2,21.5,35,0,0,91.88,0
3/18/1992,30.7,22.7,35.4,,0,92.88,0
3/19/1992,28.8,24.4,36.8,0,0,93.88,0
3/20/1992,28.2,24.1,32.8,,0,94.88,0
3/21/1992,,,,,0,95.88,0
3/22/1992,28.9,24.2,35.4,0,0,96.88,0
3/23/1992,28.9,22.8,35.6,0,0,97.88,0
3/24/1992,28.7,,34.8,0,0,98.88,0
3/25/1992,30.6,23,37.3,,0,99.88,0
3/26/1992,29,22.6,36.9,0,0,100.88,0
3/27/1992,30.3,22.6,37.9,0,0,101.88,0
3/28/1992,30.1,22.1,,0,0,102.88,0
3/29/1992,30.1,,,0,0,103.88,0
3/30/1992,28.8,24,,0,0,104.88,0
3/31/1992,29,,36.2,0,0,105.88,0
4/1/1992,28.3,19.5,35.7,10.9,0,106.88,0
4/2/1992,29.3,22.5,36.4,0,0,107.88,0
4/3/1992,28.8,24,35.3,0,0,108.88,0
4/4/1992,28.8,24.6,35.6,0,0,109.88,0
4/5/1992,29.7,22.7,37.4,0,0,110.88,0
4/6/1992,31,22.5,40.4,0,0,111.88,0
4/7/1992,29.7,24,38.4,0,0,112.88,0
4/8/1992,30.6,24.5,39,0,0,113.88,0
4/9/1992,29.3,23.5,36.5,0,0,114.88,0
4/10/1992,30.3,24.5,37.7,0,0,115.88,0
4/11/1992,30.2,24.3,38.1,0,0,116.88,0
4/12/1992,30.1,25,37.9,0,0,117.88,0
4/13/1992,29.3,24.9,37.9,0,0,118.88,0
4/14/1992,29.4,24.8,36.6,0,0,119.88,0
4/15/1992,29.4,25.3,35.5,0.3,0,120.88,0
4/16/1992,28.9,25.2,34,0,0,121.88,0
4/17/1992,29.7,,36.9,0,0,122.88,31
4/18/1992,28.8,24,35.9,0,0,123.88,32
4/19/1992,30.1,,36.4,0,0,124.88,33
4/20/1992,28.7,,38.6,0,0,125.88,34
4/21/1992,30,23.9,38.8,0,0,126.88,35
4/22/1992,31.3,24.2,37.9,0,0,127.88,36
4/23/1992,31.3,24.6,39,0,0,128.88,37
4/24/1992,31.1,25,40,0,0,129.88,38
4/25/1992,31.2,24.3,38.3,0,0,130.88,39
4/26/1992,31.3,23.6,40.3,0,0,131.88,40
4/27/1992,29.5,,38.8,,0,132.88,41
4/28/1992,29.6,23.1,37,0,0,133.88,42
4/29/1992,28.7,24.4,33.9,,0,134.88,43
4/30/1992,30.2,22,37.6,0,0,135.88,44
5/1/1992,32,25,40.9,0,0,136.88,45
5/2/1992,30.4,,37.3,0,0,137.88,46
5/3/1992,29.7,,35.9,,0,138.88,47
5/4/1992,27.4,21.9,,13.7,0,139.88,48
5/5/1992,26.3,21.2,31.6,53.6,0,140.88,49
5/6/1992,27.9,24.4,35.5,36.1,0,141.88,50
5/7/1992,30.9,26.2,38.1,0,0,142.88,51
5/8/1992,30.1,25.9,38,0,0,143.88,52
5/9/1992,30.3,26,36.8,0,0,144.88,53
5/10/1992,31.1,24.7,38.8,0,0,145.88,54
5/11/1992,28.5,,38.1,,0,146.88,55
5/12/1992,29.9,,,0,0,147.88,56
5/13/1992,30,25.8,35.7,0,0,148.88,57
5/14/1992,30.3,25.6,,0,0,149.88,58
5/15/1992,30.5,27,36.4,0,0,150.88,59
5/16/1992,30.5,26.5,35.5,0,0,151.88,60
5/17/1992,30.2,26.2,38,0,0,152.88,61
5/18/1992,30.4,25.6,34.5,0,0,153.88,62
5/19/1992,31.2,27.2,,,0,154.88,63
5/20/1992,32.3,26.4,37.5,0,0,155.88,64
5/21/1992,32.3,27.1,40,0.5,0,156.88,65
5/22/1992,30.1,,36,0,0,157.88,66
5/23/1992,26.4,20,30.9,89.2,0,158.88,67
5/24/1992,27.5,,34,0,0,159.88,68
5/25/1992,25.9,21,33,5.8,0,160.88,69
5/26/1992,27.8,20,33.4,47,0,161.88,70
5/27/1992,29.3,23,33.9,7.4,0,162.88,71
5/28/1992,26.4,,31,0,0,163.88,72
5/29/1992,29.3,24.5,34.9,14.2,0,164.88,73
5/30/1992,30.4,24,34.6,0,0,165.88,74
5/31/1992,30.4,26,35.9,0,0,166.88,75
6/1/1992,31.6,27.2,35.8,0,0,167.88,76
6/2/1992,31.3,27.6,37,0,0,168.88,77
6/3/1992,30.8,27.2,,0,0,169.88,78
6/4/1992,30.8,26.5,,0,0,170.88,79
6/5/1992,31.9,26.6,37,0,0,171.88,80
6/6/1992,30.1,26.7,37.3,0,0,172.88,81
6/7/1992,31.6,26.9,36.4,0,0,173.88,82
6/8/1992,29.1,22,32.4,39.1,0,174.88,83
6/9/1992,29.5,,35.4,0,0,175.88,84
6/10/1992,28.2,23.5,35.3,52.6,0,176.88,85
6/11/1992,30.5,25,36.5,0,0,177.88,86
6/12/1992,31.1,26.5,36.2,0,0,178.88,87
6/13/1992,31.4,27.6,,0,0,179.88,88
6/14/1992,30.6,,36.7,0,0,180.88,89
6/15/1992,30.9,,37.2,,0,181.88,90
6/16/1992,29.7,25,35.9,,0,182.88,91
6/17/1992,26.9,25,,3.8,0,183.88,92
6/18/1992,27.8,,29.6,0,0,184.88,93
6/19/1992,29.8,26.6,32.1,7.9,0,185.88,94
6/20/1992,27.8,,32.2,4.8,0,186.88,95
6/21/1992,26.4,25,30.2,2.3,0,187.88,96
6/22/1992,,,,,0,188.88,97
6/23/1992,28.7,,31.6,,0,189.88,98
6/24/1992,28.9,25,31.9,,0,190.88,99
6/25/1992,31.1,25.4,33.7,0,0,191.88,100
6/26/1992,31.8,26.5,36.2,0,0,192.88,100
6/27/1992,,,,,0,193.88,100
6/28/1992,29,23,34.3,19.8,0,194.88,100
6/29/1992,29.5,26.6,33.8,0.3,0,195.88,100
6/30/1992,28.3,,,0,0,196.88,100
7/1/1992,25.6,21.7,,67.8,0,197.88,100
7/2/1992,28.9,25,31.9,13.7,0,1.94,100
7/3/1992,29.3,26.1,32.5,0,0,2.94,100
7/4/1992,29.6,,34.3,,0,3.94,100
7/5/1992,29.8,22.6,33.8,26.2,0,4.94,100
7/6/1992,29.3,25,32.7,0,0,5.94,100
7/7/1992,28.9,26.5,31,0,0,6.94,100
7/8/1992,26.7,24,33.4,0.5,0,7.94,100
7/9/1992,29.1,23.4,31.6,3.3,0,8.94,100
7/10/1992,28.6,26.5,31.2,0.5,0,9.94,100
7/11/1992,28.3,24.9,31.9,0,0,10.94,100
7/12/1992,28.7,25.8,32.2,0,0,11.94,100
7/13/1992,28.4,,32.6,0,0,12.94,100
7/14/1992,29.6,25,33.2,0,0,13.94,100
7/15/1992,28.4,,33.9,0,0,14.94,100
7/16/1992,27.3,,34.8,0,0,15.94,100
7/17/1992,27.1,23.3,30,120.4,0,16.94,100
7/18/1992,26.7,24,29.8,1.5,0,17.94,100
7/19/1992,27.3,24.3,28.6,9.4,0,18.94,100
7/20/1992,26.4,,27.7,1.5,0,19.94,100
7/21/1992,25.8,23.5,28.5,24.6,0,20.94,100
7/22/1992,28.2,24.5,31.9,1,0,21.94,100
7/23/1992,29.7,24.9,,6.1,0,22.94,100
7/24/1992,26.8,,32.4,13.2,0,23.94,100
7/25/1992,27.2,23.4,30.4,51.3,0,24.94,100
7/26/1992,27,24.5,30.8,26.9,0,25.94,100
7/27/1992,26,24,27,123.4,0,26.94,100
7/28/1992,28.2,24,31.6,6.1,0,27.94,100
7/29/1992,29.4,25.4,33,0,0,28.94,100
7/30/1992,27.8,,33.5,,0,29.94,100
7/31/1992,26.7,24.6,32.6,,0,30.94,100
8/1/1992,26.8,24,30.5,,0,31.94,100
8/2/1992,27.9,24.5,32,0.8,0,32.94,100
8/3/1992,27.2,,30.6,0.8,0,33.94,100
8/4/1992,27.6,24.8,,4.6,0,34.94,100
8/5/1992,28.8,24.8,32.8,7.1,0,35.94,100
8/6/1992,27.9,,33,0,0,36.94,100
8/7/1992,26.7,22,30.2,62.7,0,37.94,100
8/8/1992,25.9,24,27,17.5,0,38.94,100
8/9/1992,25.9,24.4,31.9,12.4,0,39.94,100
8/10/1992,28.9,24,33.4,17.5,0,40.94,100
8/11/1992,29.1,25,32.8,0,0,41.94,100
8/12/1992,28.4,,,,0,42.94,100
8/13/1992,27.6,25.5,32.4,,0,43.94,100
8/14/1992,27.6,,30,18.8,0,44.94,100
8/15/1992,29.1,25.2,31.6,34.3,0,45.94,100
8/16/1992,29.4,,33,0,0,46.94,100
8/17/1992,26.3,24,28.6,109.5,0,47.94,100
8/18/1992,26.1,,,7.1,0,48.94,100
8/19/1992,26.9,,,0,0,49.94,100
8/20/1992,27.2,23.2,30.4,5.3,0,50.94,100
8/21/1992,26.6,23,29.6,5.8,0,51.94,100
8/22/1992,27.8,24.1,31.5,0.3,0,52.94,100
8/23/1992,28.3,24.5,31.4,0,0,53.94,100
8/24/1992,28.8,25.9,32.6,,0,54.94,100
8/25/1992,28.7,,33.5,,0,55.94,100
8/26/1992,28.8,24.8,31.8,,0,56.94,100
8/27/1992,28.4,24.8,31.6,0.8,0,57.94,100
8/28/1992,29.7,24.8,33.4,0,0,58.94,100
8/29/1992,29.4,,33.7,0,0,59.94,100
8/30/1992,29.2,25.8,33,,0,60.94,100
8/31/1992,29.7,26,,0,0,61.94,100
9/1/1992,28.1,25.9,32,5.3,0,62.94,100
9/2/1992,27.2,,30.3,1.3,0,63.94,100
9/3/1992,26.8,24.5,30,24.4,0,64.94,100
9/4/1992,28.1,23.5,32.5,16,0,65.94,100
9/5/1992,27.4,24.9,,3.3,0,66.94,100
9/6/1992,26.4,23.9,30.4,36.3,0,67.94,100
9/7/1992,27.1,24.4,30,9.9,0,68.94,100
9/8/1992,27.4,,32,0,0,69.94,100
9/9/1992,26.2,25.1,29.4,10.4,0,70.94,100
9/10/1992,27.3,24.1,29.4,17,0,71.94,100
9/11/1992,27.8,24.7,31.4,0,0,72.94,100
9/12/1992,28.8,25.5,32.4,0,0,73.94,100
9/13/1992,28.9,25.4,33.4,,0,74.94,100
9/14/1992,28.6,24,33.6,0,0,75.94,100
9/15/1992,29,24.6,33.4,0,0,76.94,100
9/16/1992,29.7,24.5,33.6,0,0,77.94,100
9/17/1992,27.9,24.3,33.4,0,0,78.94,100
9/18/1992,28.8,24,33.2,0,0,79.94,100
9/19/1992,28.7,23.9,32.8,,0,80.94,100
9/20/1992,29.3,24,34.1,8.9,0,81.94,100
